parameter,sparsity,top1,top5,loss
conv_3.model.5.conv.conv.weight,0.8,0.7334221,0,0
conv_3.model.5.conv.conv.weight,0.9,0.6954998,0,0
conv_3.model.5.conv_dw.conv.weight,0.0,0.7888686,0,0
conv_3.model.5.conv_dw.conv.weight,0.1,0.7888686,0,0
conv_3.model.5.conv_dw.conv.weight,0.2,0.7763213,0,0
conv_3.model.5.conv_dw.conv.weight,0.30000000000000004,0.7623721,0,0
conv_3.model.5.conv_dw.conv.weight,0.4,0.7653862,0,0
conv_3.model.5.conv_dw.conv.weight,0.5,0.747792,0,0
conv_3.model.5.conv_dw.conv.weight,0.6000000000000001,0.7180709,0,0
conv_3.model.5.conv_dw.conv.weight,0.7000000000000001,0.6951493,0,0
conv_3.model.5.conv_dw.conv.weight,0.8,0.6969718,0,0
conv_3.model.5.conv_dw.conv.weight,0.9,0.684775,0,0
conv_3.model.5.project.conv.weight,0.0,0.7888686,0,0
conv_3.model.5.project.conv.weight,0.1,0.7773027,0,0
conv_3.model.5.project.conv.weight,0.2,0.7640544,0,0
conv_3.model.5.project.conv.weight,0.30000000000000004,0.7648255,0,0
conv_3.model.5.project.conv.weight,0.4,0.7585868,0,0
conv_3.model.5.project.conv.weight,0.5,0.7428151,0,0
conv_3.model.5.project.conv.weight,0.6000000000000001,0.7210851,0,0
conv_3.model.5.project.conv.weight,0.7000000000000001,0.7320202,0,0
conv_3.model.5.project.conv.weight,0.8,0.6974625,0,0
conv_3.model.5.project.conv.weight,0.9,0.6736296,0,0
conv_3.model.6.conv.conv.weight,0.0,0.7888686,0,0
conv_3.model.6.conv.conv.weight,0.1,0.7888686,0,0
conv_3.model.6.conv.conv.weight,0.2,0.78263,0,0
conv_3.model.6.conv.conv.weight,0.30000000000000004,0.7744988,0,0
conv_3.model.6.conv.conv.weight,0.4,0.757255,0,0
conv_3.model.6.conv.conv.weight,0.5,0.781859,0,0
conv_3.model.6.conv.conv.weight,0.6000000000000001,0.7672087,0,0
conv_3.model.6.conv.conv.weight,0.7000000000000001,0.750736,0,0
conv_3.model.6.conv.conv.weight,0.8,0.7594981,0,0
conv_3.model.6.conv.conv.weight,0.9,0.7090986,0,0
conv_3.model.6.conv_dw.conv.weight,0.0,0.7888686,0,0
conv_3.model.6.conv_dw.conv.weight,0.1,0.7888686,0,0
conv_3.model.6.conv_dw.conv.weight,0.2,0.779686,0,0
conv_3.model.6.conv_dw.conv.weight,0.30000000000000004,0.7733072,0,0
conv_3.model.6.conv_dw.conv.weight,0.4,0.7707136,0,0
conv_3.model.6.conv_dw.conv.weight,0.5,0.7561335,0,0
conv_3.model.6.conv_dw.conv.weight,0.6000000000000001,0.7525585,0,0
conv_3.model.6.conv_dw.conv.weight,0.7000000000000001,0.7382588,0,0
