parameter,sparsity,top1,top5,loss
conv_23.conv_dw.conv.weight,0.2,0.745573,0,0
conv_23.conv_dw.conv.weight,0.30000000000000004,0.7693785,0,0
conv_23.conv_dw.conv.weight,0.4,0.7763114,0,0
conv_23.conv_dw.conv.weight,0.5,0.7728867,0,0
conv_23.conv_dw.conv.weight,0.6000000000000001,0.7612763,0,0
conv_23.conv_dw.conv.weight,0.7000000000000001,0.4685934,0,0
conv_23.conv_dw.conv.weight,0.8,0.0055129,0,0
conv_23.conv_dw.conv.weight,0.9,0.0,0,0
conv_23.project.conv.weight,0.0,0.751587,0,0
conv_23.project.conv.weight,0.1,0.778149,0,0
conv_23.project.conv.weight,0.2,0.6677247,0,0
conv_23.project.conv.weight,0.30000000000000004,0.4834614,0,0
conv_23.project.conv.weight,0.4,0.4339292,0,0
conv_23.project.conv.weight,0.5,0.3843969,0,0
conv_23.project.conv.weight,0.6000000000000001,0.353575,0,0
conv_23.project.conv.weight,0.7000000000000001,0.001587,0,0
conv_23.project.conv.weight,0.8,0.0126963,0,0
conv_23.project.conv.weight,0.9,0.0,0,0
conv_3.model.0.conv.conv.weight,0.0,0.751587,0,0
conv_3.model.0.conv.conv.weight,0.1,0.751587,0,0
conv_3.model.0.conv.conv.weight,0.2,0.7520882,0,0
conv_3.model.0.conv.conv.weight,0.30000000000000004,0.7494988,0,0
conv_3.model.0.conv.conv.weight,0.4,0.7529235,0,0
conv_3.model.0.conv.conv.weight,0.5,0.7533411,0,0
conv_3.model.0.conv.conv.weight,0.6000000000000001,0.7489141,0,0
conv_3.model.0.conv.conv.weight,0.7000000000000001,0.7525058,0,0
conv_3.model.0.conv.conv.weight,0.8,0.738306,0,0
conv_3.model.0.conv.conv.weight,0.9,0.7593552,0,0
conv_3.model.0.conv_dw.conv.weight,0.0,0.751587,0,0
conv_3.model.0.conv_dw.conv.weight,0.1,0.751587,0,0
conv_3.model.0.conv_dw.conv.weight,0.2,0.7521717,0,0
conv_3.model.0.conv_dw.conv.weight,0.30000000000000004,0.748413,0,0
conv_3.model.0.conv_dw.conv.weight,0.4,0.7496659,0,0
conv_3.model.0.conv_dw.conv.weight,0.5,0.7418142,0,0
conv_3.model.0.conv_dw.conv.weight,0.6000000000000001,0.7449048,0,0
conv_3.model.0.conv_dw.conv.weight,0.7000000000000001,0.7435683,0,0
conv_3.model.0.conv_dw.conv.weight,0.8,0.7641998,0,0
conv_3.model.0.conv_dw.conv.weight,0.9,0.7428166,0,0
conv_3.model.0.project.conv.weight,0.0,0.751587,0,0
conv_3.model.0.project.conv.weight,0.1,0.739726,0,0
conv_3.model.0.project.conv.weight,0.2,0.7636151,0,0
conv_3.model.0.project.conv.weight,0.30000000000000004,0.736719,0,0
conv_3.model.0.project.conv.weight,0.4,0.6752422,0,0
conv_3.model.0.project.conv.weight,0.5,0.7045606,0,0
conv_3.model.0.project.conv.weight,0.6000000000000001,0.6398263,0,0
conv_3.model.0.project.conv.weight,0.7000000000000001,0.6382392,0,0
conv_3.model.0.project.conv.weight,0.8,0.5783495,0,0
conv_3.model.0.project.conv.weight,0.9,0.4404444,0,0
conv_3.model.1.conv.conv.weight,0.0,0.751587,0,0
conv_3.model.1.conv.conv.weight,0.1,0.7508353,0,0
conv_3.model.1.conv.conv.weight,0.2,0.7474106,0,0
conv_3.model.1.conv.conv.weight,0.30000000000000004,0.7407284,0,0
conv_3.model.1.conv.conv.weight,0.4,0.7362178,0,0
conv_3.model.1.conv.conv.weight,0.5,0.7413131,0,0
conv_3.model.1.conv.conv.weight,0.6000000000000001,0.7446542,0,0
conv_3.model.1.conv.conv.weight,0.7000000000000001,0.7084865,0,0
conv_3.model.1.conv.conv.weight,0.8,0.7261945,0,0
conv_3.model.1.conv.conv.weight,0.9,0.7009689,0,0
conv_3.model.1.conv_dw.conv.weight,0.0,0.751587,0,0
conv_3.model.1.conv_dw.conv.weight,0.1,0.756014,0,0
conv_3.model.1.conv_dw.conv.weight,0.2,0.7948547,0,0
conv_3.model.1.conv_dw.conv.weight,0.30000000000000004,0.7598563,0,0
conv_3.model.1.conv_dw.conv.weight,0.4,0.75142,0,0
conv_3.model.1.conv_dw.conv.weight,0.5,0.7239392,0,0
conv_3.model.1.conv_dw.conv.weight,0.6000000000000001,0.7114935,0,0
conv_3.model.1.conv_dw.conv.weight,0.7000000000000001,0.7205145,0,0
conv_3.model.1.conv_dw.conv.weight,0.8,0.6799198,0,0
conv_3.model.1.conv_dw.conv.weight,0.9,0.7107417,0,0
conv_3.model.1.project.conv.weight,0.0,0.751587,0,0
conv_3.model.1.project.conv.weight,0.1,0.7484965,0,0
conv_3.model.1.project.conv.weight,0.2,0.7388907,0,0
conv_3.model.1.project.conv.weight,0.30000000000000004,0.7487471,0,0
conv_3.model.1.project.conv.weight,0.4,0.7443201,0,0
conv_3.model.1.project.conv.weight,0.5,0.7239392,0,0
conv_3.model.1.project.conv.weight,0.6000000000000001,0.7180922,0,0
conv_3.model.1.project.conv.weight,0.7000000000000001,0.6983796,0,0
conv_3.model.1.project.conv.weight,0.8,0.6251253,0,0
conv_3.model.1.project.conv.weight,0.9,0.5856164,0,0
conv_3.model.2.conv.conv.weight,0.0,0.751587,0,0
conv_3.model.2.conv.conv.weight,0.1,0.7532576,0,0
conv_3.model.2.conv.conv.weight,0.2,0.7585199,0,0
conv_3.model.2.conv.conv.weight,0.30000000000000004,0.7722185,0,0
conv_3.model.2.conv.conv.weight,0.4,0.757267,0,0
conv_3.model.2.conv.conv.weight,0.5,0.7664551,0,0
conv_3.model.2.conv.conv.weight,0.6000000000000001,0.7525894,0,0
conv_3.model.2.conv.conv.weight,0.7000000000000001,0.7320414,0,0
conv_3.model.2.conv.conv.weight,0.8,0.739726,0,0
conv_3.model.2.conv.conv.weight,0.9,0.7190946,0,0
conv_3.model.2.conv_dw.conv.weight,0.0,0.751587,0,0
conv_3.model.2.conv_dw.conv.weight,0.1,0.7738055,0,0
conv_3.model.2.conv_dw.conv.weight,0.2,0.7623622,0,0
conv_3.model.2.conv_dw.conv.weight,0.30000000000000004,0.7478283,0,0
conv_3.model.2.conv_dw.conv.weight,0.4,0.7510859,0,0
conv_3.model.2.conv_dw.conv.weight,0.5,0.7338791,0,0
conv_3.model.2.conv_dw.conv.weight,0.6000000000000001,0.7331273,0,0
conv_3.model.2.conv_dw.conv.weight,0.7000000000000001,0.4366021,0,0
conv_3.model.2.conv_dw.conv.weight,0.8,0.394838,0,0
conv_3.model.2.conv_dw.conv.weight,0.9,0.37571,0,0
conv_3.model.2.project.conv.weight,0.0,0.751587,0,0
conv_3.model.2.project.conv.weight,0.1,0.7586034,0,0
conv_3.model.2.project.conv.weight,0.2,0.7559305,0,0
conv_3.model.2.project.conv.weight,0.30000000000000004,0.7531741,0,0
conv_3.model.2.project.conv.weight,0.4,0.757267,0,0
conv_3.model.2.project.conv.weight,0.5,0.7762279,0,0
conv_3.model.2.project.conv.weight,0.6000000000000001,0.7429001,0,0
conv_3.model.2.project.conv.weight,0.7000000000000001,0.7445707,0,0
conv_3.model.2.project.conv.weight,0.8,0.7478283,0,0
conv_3.model.2.project.conv.weight,0.9,0.6970431,0,0
conv_3.model.3.conv.conv.weight,0.0,0.751587,0,0
