parameter,sparsity,top1,top5,loss
layer2.0.conv2.weight,0.9,0.0173038,0,0
layer2.0.downsample.0.weight,0.0,0.7710262,0,0
layer2.0.downsample.0.weight,0.1,0.7708249,0,0
layer2.0.downsample.0.weight,0.2,0.7708249,0,0
layer2.0.downsample.0.weight,0.30000000000000004,0.7710262,0,0
layer2.0.downsample.0.weight,0.4,0.7726358,0,0
layer2.0.downsample.0.weight,0.5,0.7754527,0,0
layer2.0.downsample.0.weight,0.6000000000000001,0.7712274,0,0
layer2.0.downsample.0.weight,0.7000000000000001,0.7561368,0,0
layer2.0.downsample.0.weight,0.8,0.7221328,0,0
layer2.0.downsample.0.weight,0.9,0.5138833,0,0
layer2.1.conv1.weight,0.0,0.7710262,0,0
layer2.1.conv1.weight,0.1,0.7708249,0,0
layer2.1.conv1.weight,0.2,0.7708249,0,0
layer2.1.conv1.weight,0.30000000000000004,0.7714286,0,0
layer2.1.conv1.weight,0.4,0.7663984,0,0
layer2.1.conv1.weight,0.5,0.7573441,0,0
layer2.1.conv1.weight,0.6000000000000001,0.7609658,0,0
layer2.1.conv1.weight,0.7000000000000001,0.6730382,0,0
layer2.1.conv1.weight,0.8,0.6152918,0,0
layer2.1.conv1.weight,0.9,0.4382294,0,0
layer2.1.conv2.weight,0.0,0.7710262,0,0
layer2.1.conv2.weight,0.1,0.7708249,0,0
layer2.1.conv2.weight,0.2,0.7708249,0,0
layer2.1.conv2.weight,0.30000000000000004,0.7722334,0,0
layer2.1.conv2.weight,0.4,0.7744467,0,0
layer2.1.conv2.weight,0.5,0.7730382,0,0
layer2.1.conv2.weight,0.6000000000000001,0.7879276,0,0
layer2.1.conv2.weight,0.7000000000000001,0.7426559,0,0
layer2.1.conv2.weight,0.8,0.6826962,0,0
layer2.1.conv2.weight,0.9,0.0002012,0,0
layer2.2.conv1.weight,0.0,0.7710262,0,0
layer2.2.conv1.weight,0.1,0.7668008,0,0
layer2.2.conv1.weight,0.2,0.7752515,0,0
layer2.2.conv1.weight,0.30000000000000004,0.7839034,0,0
layer2.2.conv1.weight,0.4,0.7865191,0,0
layer2.2.conv1.weight,0.5,0.7651911,0,0
layer2.2.conv1.weight,0.6000000000000001,0.755332,0,0
layer2.2.conv1.weight,0.7000000000000001,0.7305835,0,0
layer2.2.conv1.weight,0.8,0.6150905,0,0
layer2.2.conv1.weight,0.9,0.5352113,0,0
layer2.2.conv2.weight,0.0,0.7710262,0,0
layer2.2.conv2.weight,0.1,0.7710262,0,0
layer2.2.conv2.weight,0.2,0.7712274,0,0
layer2.2.conv2.weight,0.30000000000000004,0.7712274,0,0
layer2.2.conv2.weight,0.4,0.7700201,0,0
layer2.2.conv2.weight,0.5,0.7784708,0,0
layer2.2.conv2.weight,0.6000000000000001,0.7849095,0,0
layer2.2.conv2.weight,0.7000000000000001,0.7953722,0,0
layer2.2.conv2.weight,0.8,0.739839,0,0
layer2.2.conv2.weight,0.9,0.7410463,0,0
layer2.3.conv1.weight,0.0,0.7710262,0,0
layer2.3.conv1.weight,0.1,0.7647887,0,0
layer2.3.conv1.weight,0.2,0.7688129,0,0
layer2.3.conv1.weight,0.30000000000000004,0.7617706,0,0
layer2.3.conv1.weight,0.4,0.7712274,0,0
layer2.3.conv1.weight,0.5,0.7549296,0,0
layer2.3.conv1.weight,0.6000000000000001,0.7366197,0,0
layer2.3.conv1.weight,0.7000000000000001,0.7195171,0,0
layer2.3.conv1.weight,0.8,0.6096579,0,0
