parameter,sparsity,top1,top5,loss
conv_23.conv_dw.conv.weight,0.2,0.808005,0,0
conv_23.conv_dw.conv.weight,0.30000000000000004,0.8051311,0,0
conv_23.conv_dw.conv.weight,0.4,0.7486331,0,0
conv_23.conv_dw.conv.weight,0.5,0.6896117,0,0
conv_23.conv_dw.conv.weight,0.6000000000000001,0.5785083,0,0
conv_23.conv_dw.conv.weight,0.7000000000000001,0.05797,0,0
conv_23.conv_dw.conv.weight,0.8,0.0013318,0,0
conv_23.conv_dw.conv.weight,0.9,0.0003505,0,0
conv_23.project.conv.weight,0.0,0.8117903,0,0
conv_23.project.conv.weight,0.1,0.8168372,0,0
conv_23.project.conv.weight,0.2,0.7581663,0,0
conv_23.project.conv.weight,0.30000000000000004,0.8108089,0,0
conv_23.project.conv.weight,0.4,0.757255,0,0
conv_23.project.conv.weight,0.5,0.7315996,0,0
conv_23.project.conv.weight,0.6000000000000001,0.5984859,0,0
conv_23.project.conv.weight,0.7000000000000001,0.0002804,0,0
conv_23.project.conv.weight,0.8,0.0001402,0,0
conv_23.project.conv.weight,0.9,0.0007711,0,0
conv_3.model.0.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.0.conv.conv.weight,0.1,0.8117903,0,0
conv_3.model.0.conv.conv.weight,0.2,0.8117903,0,0
conv_3.model.0.conv.conv.weight,0.30000000000000004,0.8191504,0,0
conv_3.model.0.conv.conv.weight,0.4,0.7857143,0,0
conv_3.model.0.conv.conv.weight,0.5,0.7937053,0,0
conv_3.model.0.conv.conv.weight,0.6000000000000001,0.7727464,0,0
conv_3.model.0.conv.conv.weight,0.7000000000000001,0.8059722,0,0
conv_3.model.0.conv.conv.weight,0.8,0.7779335,0,0
conv_3.model.0.conv.conv.weight,0.9,0.7303379,0,0
conv_3.model.0.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.0.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_3.model.0.conv_dw.conv.weight,0.2,0.8117903,0,0
conv_3.model.0.conv_dw.conv.weight,0.30000000000000004,0.8010655,0,0
conv_3.model.0.conv_dw.conv.weight,0.4,0.8164167,0,0
conv_3.model.0.conv_dw.conv.weight,0.5,0.7904809,0,0
conv_3.model.0.conv_dw.conv.weight,0.6000000000000001,0.7570447,0,0
conv_3.model.0.conv_dw.conv.weight,0.7000000000000001,0.7096593,0,0
conv_3.model.0.conv_dw.conv.weight,0.8,0.5971541,0,0
conv_3.model.0.conv_dw.conv.weight,0.9,0.3770503,0,0
conv_3.model.0.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.0.project.conv.weight,0.1,0.8037291,0,0
conv_3.model.0.project.conv.weight,0.2,0.7357353,0,0
conv_3.model.0.project.conv.weight,0.30000000000000004,0.7329314,0,0
conv_3.model.0.project.conv.weight,0.4,0.7348241,0,0
conv_3.model.0.project.conv.weight,0.5,0.7015281,0,0
