parameter,sparsity,top1,top5,loss
conv_23.conv.conv.weight,0.5,0.9853333333333334,0,0
conv_23.conv.conv.weight,0.6000000000000001,0.9751666666666667,0,0
conv_23.conv.conv.weight,0.7000000000000001,0.9530000000000001,0,0
conv_23.conv.conv.weight,0.8,0.8196666666666668,0,0
conv_23.conv.conv.weight,0.9,0.6178333333333333,0,0
conv_23.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_23.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_23.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_23.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_23.conv_dw.conv.weight,0.4,0.9768333333333332,0,0
conv_23.conv_dw.conv.weight,0.5,0.9525,0,0
conv_23.conv_dw.conv.weight,0.6000000000000001,0.932,0,0
conv_23.conv_dw.conv.weight,0.7000000000000001,0.8188333333333333,0,0
conv_23.conv_dw.conv.weight,0.8,0.6846666666666665,0,0
conv_23.conv_dw.conv.weight,0.9,0.5996666666666667,0,0
conv_23.project.conv.weight,0.0,0.9866666666666667,0,0
conv_23.project.conv.weight,0.1,0.9868333333333335,0,0
conv_23.project.conv.weight,0.2,0.9863333333333333,0,0
conv_23.project.conv.weight,0.30000000000000004,0.9856666666666667,0,0
conv_23.project.conv.weight,0.4,0.985,0,0
conv_23.project.conv.weight,0.5,0.9804999999999999,0,0
conv_23.project.conv.weight,0.6000000000000001,0.9756666666666668,0,0
conv_23.project.conv.weight,0.7000000000000001,0.9503333333333333,0,0
conv_23.project.conv.weight,0.8,0.9235,0,0
conv_23.project.conv.weight,0.9,0.7556666666666667,0,0
conv_3.model.0.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.0.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_3.model.0.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_3.model.0.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_3.model.0.conv.conv.weight,0.4,0.9866666666666667,0,0
conv_3.model.0.conv.conv.weight,0.5,0.9851666666666666,0,0
conv_3.model.0.conv.conv.weight,0.6000000000000001,0.9851666666666666,0,0
conv_3.model.0.conv.conv.weight,0.7000000000000001,0.9848333333333332,0,0
conv_3.model.0.conv.conv.weight,0.8,0.9833333333333334,0,0
conv_3.model.0.conv.conv.weight,0.9,0.9836666666666666,0,0
conv_3.model.0.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.0.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_3.model.0.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_3.model.0.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_3.model.0.conv_dw.conv.weight,0.4,0.9866666666666667,0,0
conv_3.model.0.conv_dw.conv.weight,0.5,0.9858333333333332,0,0
conv_3.model.0.conv_dw.conv.weight,0.6000000000000001,0.9831666666666667,0,0
conv_3.model.0.conv_dw.conv.weight,0.7000000000000001,0.9823333333333334,0,0
conv_3.model.0.conv_dw.conv.weight,0.8,0.9835,0,0
conv_3.model.0.conv_dw.conv.weight,0.9,0.9831666666666667,0,0
conv_3.model.0.project.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.0.project.conv.weight,0.1,0.9868333333333335,0,0
conv_3.model.0.project.conv.weight,0.2,0.9851666666666666,0,0
conv_3.model.0.project.conv.weight,0.30000000000000004,0.9856666666666666,0,0
conv_3.model.0.project.conv.weight,0.4,0.985,0,0
conv_3.model.0.project.conv.weight,0.5,0.986,0,0
conv_3.model.0.project.conv.weight,0.6000000000000001,0.9856666666666666,0,0
conv_3.model.0.project.conv.weight,0.7000000000000001,0.9871666666666667,0,0
conv_3.model.0.project.conv.weight,0.8,0.9851666666666666,0,0
conv_3.model.0.project.conv.weight,0.9,0.9843333333333334,0,0
conv_3.model.1.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.1.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_3.model.1.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_3.model.1.conv.conv.weight,0.30000000000000004,0.9848333333333332,0,0
conv_3.model.1.conv.conv.weight,0.4,0.9865,0,0
conv_3.model.1.conv.conv.weight,0.5,0.9858333333333335,0,0
conv_3.model.1.conv.conv.weight,0.6000000000000001,0.9843333333333334,0,0
conv_3.model.1.conv.conv.weight,0.7000000000000001,0.9851666666666666,0,0
conv_3.model.1.conv.conv.weight,0.8,0.9836666666666666,0,0
conv_3.model.1.conv.conv.weight,0.9,0.9828333333333333,0,0
conv_3.model.1.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.1.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_3.model.1.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_3.model.1.conv_dw.conv.weight,0.30000000000000004,0.9855,0,0
conv_3.model.1.conv_dw.conv.weight,0.4,0.9841666666666666,0,0
conv_3.model.1.conv_dw.conv.weight,0.5,0.9851666666666666,0,0
conv_3.model.1.conv_dw.conv.weight,0.6000000000000001,0.984,0,0
conv_3.model.1.conv_dw.conv.weight,0.7000000000000001,0.9836666666666666,0,0
conv_3.model.1.conv_dw.conv.weight,0.8,0.9811666666666667,0,0
conv_3.model.1.conv_dw.conv.weight,0.9,0.9816666666666667,0,0
conv_3.model.1.project.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.1.project.conv.weight,0.1,0.9865,0,0
conv_3.model.1.project.conv.weight,0.2,0.9858333333333335,0,0
conv_3.model.1.project.conv.weight,0.30000000000000004,0.9856666666666666,0,0
conv_3.model.1.project.conv.weight,0.4,0.9855,0,0
conv_3.model.1.project.conv.weight,0.5,0.9858333333333335,0,0
conv_3.model.1.project.conv.weight,0.6000000000000001,0.9845,0,0
conv_3.model.1.project.conv.weight,0.7000000000000001,0.9843333333333334,0,0
conv_3.model.1.project.conv.weight,0.8,0.9833333333333332,0,0
conv_3.model.1.project.conv.weight,0.9,0.9841666666666666,0,0
conv_3.model.2.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.2.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_3.model.2.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_3.model.2.conv.conv.weight,0.30000000000000004,0.9855,0,0
conv_3.model.2.conv.conv.weight,0.4,0.984,0,0
conv_3.model.2.conv.conv.weight,0.5,0.9834999999999999,0,0
conv_3.model.2.conv.conv.weight,0.6000000000000001,0.9846666666666668,0,0
conv_3.model.2.conv.conv.weight,0.7000000000000001,0.983,0,0
conv_3.model.2.conv.conv.weight,0.8,0.9833333333333334,0,0
conv_3.model.2.conv.conv.weight,0.9,0.9831666666666667,0,0
conv_3.model.2.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.2.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_3.model.2.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_3.model.2.conv_dw.conv.weight,0.30000000000000004,0.9863333333333333,0,0
conv_3.model.2.conv_dw.conv.weight,0.4,0.9861666666666666,0,0
conv_3.model.2.conv_dw.conv.weight,0.5,0.9853333333333332,0,0
conv_3.model.2.conv_dw.conv.weight,0.6000000000000001,0.985,0,0
conv_3.model.2.conv_dw.conv.weight,0.7000000000000001,0.9856666666666666,0,0
conv_3.model.2.conv_dw.conv.weight,0.8,0.9848333333333332,0,0
conv_3.model.2.conv_dw.conv.weight,0.9,0.9841666666666666,0,0
conv_3.model.2.project.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.2.project.conv.weight,0.1,0.9870000000000001,0,0
conv_3.model.2.project.conv.weight,0.2,0.9870000000000001,0,0
conv_3.model.2.project.conv.weight,0.30000000000000004,0.9868333333333332,0,0
conv_3.model.2.project.conv.weight,0.4,0.9863333333333333,0,0
conv_3.model.2.project.conv.weight,0.5,0.9858333333333335,0,0
conv_3.model.2.project.conv.weight,0.6000000000000001,0.9865,0,0
conv_3.model.2.project.conv.weight,0.7000000000000001,0.9846666666666668,0,0
conv_3.model.2.project.conv.weight,0.8,0.9856666666666666,0,0
conv_3.model.2.project.conv.weight,0.9,0.9841666666666666,0,0
conv_3.model.3.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.3.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_3.model.3.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_3.model.3.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_3.model.3.conv.conv.weight,0.4,0.9863333333333333,0,0
conv_3.model.3.conv.conv.weight,0.5,0.9851666666666666,0,0
conv_3.model.3.conv.conv.weight,0.6000000000000001,0.9843333333333334,0,0
conv_3.model.3.conv.conv.weight,0.7000000000000001,0.9831666666666667,0,0
conv_3.model.3.conv.conv.weight,0.8,0.9831666666666667,0,0
conv_3.model.3.conv.conv.weight,0.9,0.9811666666666667,0,0
conv_3.model.3.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_3.model.3.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_3.model.3.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_3.model.3.conv_dw.conv.weight,0.30000000000000004,0.9853333333333334,0,0
conv_3.model.3.conv_dw.conv.weight,0.4,0.9861666666666669,0,0
conv_3.model.3.conv_dw.conv.weight,0.5,0.9858333333333332,0,0
conv_3.model.3.conv_dw.conv.weight,0.6000000000000001,0.984,0,0
conv_3.model.3.conv_dw.conv.weight,0.7000000000000001,0.9836666666666666,0,0
conv_3.model.3.conv_dw.conv.weight,0.8,0.9818333333333333,0,0
conv_3.model.3.conv_dw.conv.weight,0.9,0.9811666666666665,0,0
