parameter,sparsity,top1,top5,loss
conv1.weight,0.0,0.7517103,0,0
conv1.weight,0.1,0.7517103,0,0
conv1.weight,0.2,0.7517103,0,0
conv1.weight,0.30000000000000004,0.7517103,0,0
conv1.weight,0.4,0.7517103,0,0
conv1.weight,0.5,0.7468813,0,0
conv1.weight,0.6000000000000001,0.7199195,0,0
conv1.weight,0.7000000000000001,0.7016097,0,0
conv1.weight,0.8,0.6579477,0,0
conv1.weight,0.9,0.089336,0,0
layer1.0.conv1.weight,0.0,0.7517103,0,0
layer1.0.conv1.weight,0.1,0.7438632,0,0
layer1.0.conv1.weight,0.2,0.7645875,0,0
layer1.0.conv1.weight,0.30000000000000004,0.7583501,0,0
layer1.0.conv1.weight,0.4,0.7511066,0,0
layer1.0.conv1.weight,0.5,0.7313883,0,0
layer1.0.conv1.weight,0.6000000000000001,0.7122736,0,0
layer1.0.conv1.weight,0.7000000000000001,0.7179074,0,0
layer1.0.conv1.weight,0.8,0.6684105,0,0
layer1.0.conv1.weight,0.9,0.0,0,0
layer1.0.conv2.weight,0.0,0.7517103,0,0
layer1.0.conv2.weight,0.1,0.7515091,0,0
layer1.0.conv2.weight,0.2,0.7509054,0,0
layer1.0.conv2.weight,0.30000000000000004,0.743662,0,0
layer1.0.conv2.weight,0.4,0.7364185,0,0
layer1.0.conv2.weight,0.5,0.6879276,0,0
layer1.0.conv2.weight,0.6000000000000001,0.6092555,0,0
layer1.0.conv2.weight,0.7000000000000001,0.6374245,0,0
layer1.0.conv2.weight,0.8,0.3124748,0,0
layer1.0.conv2.weight,0.9,0.0158954,0,0
layer1.0.downsample.0.weight,0.0,0.7517103,0,0
layer1.0.downsample.0.weight,0.1,0.7521127,0,0
layer1.0.downsample.0.weight,0.2,0.7496982,0,0
layer1.0.downsample.0.weight,0.30000000000000004,0.7418511,0,0
layer1.0.downsample.0.weight,0.4,0.6985915,0,0
layer1.0.downsample.0.weight,0.5,0.7044266,0,0
layer1.0.downsample.0.weight,0.6000000000000001,0.715493,0,0
layer1.0.downsample.0.weight,0.7000000000000001,0.6774648,0,0
layer1.0.downsample.0.weight,0.8,0.4734406,0,0
layer1.0.downsample.0.weight,0.9,0.2798793,0,0
layer1.1.conv1.weight,0.0,0.7517103,0,0
layer1.1.conv1.weight,0.1,0.7517103,0,0
layer1.1.conv1.weight,0.2,0.7517103,0,0
layer1.1.conv1.weight,0.30000000000000004,0.7517103,0,0
layer1.1.conv1.weight,0.4,0.7509054,0,0
layer1.1.conv1.weight,0.5,0.7468813,0,0
layer1.1.conv1.weight,0.6000000000000001,0.7360161,0,0
layer1.1.conv1.weight,0.7000000000000001,0.7002012,0,0
layer1.1.conv1.weight,0.8,0.5432596,0,0
layer1.1.conv1.weight,0.9,0.061167,0,0
layer1.1.conv2.weight,0.0,0.7517103,0,0
