parameter,sparsity,top1,top5,loss
layer2.0.downsample.0.weight,0.2,0.6298580518844836,0,0
layer2.0.downsample.0.weight,0.30000000000000004,0.6551150269211943,0,0
layer2.0.downsample.0.weight,0.4,0.6760646108663729,0,0
layer2.0.downsample.0.weight,0.5,0.6656877141458639,0,0
layer2.0.downsample.0.weight,0.6000000000000001,0.6260401370533529,0,0
layer2.0.downsample.0.weight,0.7000000000000001,0.5888399412628488,0,0
layer2.0.downsample.0.weight,0.8,0.5142437591776798,0,0
layer2.0.downsample.0.weight,0.9,0.48830151737640726,0,0
layer2.1.conv1.weight,0.0,0.6335780714635341,0,0
layer2.1.conv1.weight,0.1,0.547136563876652,0,0
layer2.1.conv1.weight,0.2,0.3624082232011747,0,0
layer2.1.conv1.weight,0.30000000000000004,0.2623592755751346,0,0
layer2.1.conv1.weight,0.4,0.17885462555066078,0,0
layer2.1.conv1.weight,0.5,0.14302496328928047,0,0
layer2.1.conv1.weight,0.6000000000000001,0.06882036221243269,0,0
layer2.1.conv1.weight,0.7000000000000001,0.037298091042584434,0,0
layer2.1.conv1.weight,0.8,0.017914831130690163,0,0
layer2.1.conv1.weight,0.9,0.005677924620655898,0,0
layer2.1.conv2.weight,0.0,0.6335780714635341,0,0
layer2.1.conv2.weight,0.1,0.6487518355359765,0,0
layer2.1.conv2.weight,0.2,0.6039158100832109,0,0
layer2.1.conv2.weight,0.30000000000000004,0.6229074889867842,0,0
layer2.1.conv2.weight,0.4,0.596084189916789,0,0
layer2.1.conv2.weight,0.5,0.588937836514929,0,0
layer2.1.conv2.weight,0.6000000000000001,0.5649534997552619,0,0
layer2.1.conv2.weight,0.7000000000000001,0.47704356338717574,0,0
layer2.1.conv2.weight,0.8,0.3395986294664709,0,0
layer2.1.conv2.weight,0.9,0.29290259422418014,0,0
layer2.2.conv1.weight,0.0,0.6335780714635341,0,0
layer2.2.conv1.weight,0.1,0.55712187958884,0,0
layer2.2.conv1.weight,0.2,0.4007831620166422,0,0
layer2.2.conv1.weight,0.30000000000000004,0.3088595203132648,0,0
layer2.2.conv1.weight,0.4,0.2392559960841899,0,0
layer2.2.conv1.weight,0.5,0.2215369554576603,0,0
layer2.2.conv1.weight,0.6000000000000001,0.14596182085168868,0,0
layer2.2.conv1.weight,0.7000000000000001,0.11600587371512482,0,0
layer2.2.conv1.weight,0.8,0.08232990699951052,0,0
layer2.2.conv1.weight,0.9,0.04522760646108664,0,0
layer2.2.conv2.weight,0.0,0.6335780714635341,0,0
layer2.2.conv2.weight,0.1,0.6055800293685756,0,0
layer2.2.conv2.weight,0.2,0.6219285364659815,0,0
layer2.2.conv2.weight,0.30000000000000004,0.6247674987763093,0,0
layer2.2.conv2.weight,0.4,0.6309348996573666,0,0
layer2.2.conv2.weight,0.5,0.5922662750856583,0,0
layer2.2.conv2.weight,0.6000000000000001,0.5891336270190896,0,0
layer2.2.conv2.weight,0.7000000000000001,0.6191874694077337,0,0
layer2.2.conv2.weight,0.8,0.593930494371023,0,0
layer2.2.conv2.weight,0.9,0.5422418012726383,0,0
layer2.3.conv1.weight,0.0,0.6335780714635341,0,0
layer2.3.conv1.weight,0.1,0.5540871267743515,0,0
layer2.3.conv1.weight,0.2,0.42134116495349977,0,0
layer2.3.conv1.weight,0.30000000000000004,0.3570239843367597,0,0
layer2.3.conv1.weight,0.4,0.3170827214880078,0,0
layer2.3.conv1.weight,0.5,0.22995594713656387,0,0
layer2.3.conv1.weight,0.6000000000000001,0.18247674987763093,0,0
layer2.3.conv1.weight,0.7000000000000001,0.15134605971610376,0,0
layer2.3.conv1.weight,0.8,0.11385217816935879,0,0
layer2.3.conv1.weight,0.9,0.06950562897699461,0,0
layer2.3.conv2.weight,0.0,0.6335780714635341,0,0
layer2.3.conv2.weight,0.1,0.6393538913362702,0,0
layer2.3.conv2.weight,0.2,0.6518844836025453,0,0
layer2.3.conv2.weight,0.30000000000000004,0.6515907978463045,0,0
layer2.3.conv2.weight,0.4,0.6521781693587861,0,0
layer2.3.conv2.weight,0.5,0.6484581497797357,0,0
layer2.3.conv2.weight,0.6000000000000001,0.6262359275575134,0,0
layer2.3.conv2.weight,0.7000000000000001,0.6291727851199217,0,0
layer2.3.conv2.weight,0.8,0.5978463044542339,0,0
layer2.3.conv2.weight,0.9,0.5918746940773373,0,0
layer3.0.conv1.weight,0.0,0.6335780714635341,0,0
layer3.0.conv1.weight,0.1,0.5588839941262849,0,0
layer3.0.conv1.weight,0.2,0.42329906999510525,0,0
layer3.0.conv1.weight,0.30000000000000004,0.3523250122369065,0,0
layer3.0.conv1.weight,0.4,0.2683308859520313,0,0
layer3.0.conv1.weight,0.5,0.17298091042584435,0,0
layer3.0.conv1.weight,0.6000000000000001,0.11316691140479687,0,0
layer3.0.conv1.weight,0.7000000000000001,0.06372980910425845,0,0
layer3.0.conv1.weight,0.8,0.037298091042584434,0,0
layer3.0.conv1.weight,0.9,0.014488497307880568,0,0
layer3.0.conv2.weight,0.0,0.6335780714635341,0,0
layer3.0.conv2.weight,0.1,0.6464023494860499,0,0
layer3.0.conv2.weight,0.2,0.670680372001958,0,0
layer3.0.conv2.weight,0.30000000000000004,0.6348507097405776,0,0
layer3.0.conv2.weight,0.4,0.6236906510034264,0,0
layer3.0.conv2.weight,0.5,0.5976505139500734,0,0
layer3.0.conv2.weight,0.6000000000000001,0.5507586882036222,0,0
layer3.0.conv2.weight,0.7000000000000001,0.480372001957905,0,0
layer3.0.conv2.weight,0.8,0.38815467449828683,0,0
layer3.0.conv2.weight,0.9,0.27126774351443955,0,0
layer3.0.downsample.0.weight,0.0,0.6335780714635341,0,0
layer3.0.downsample.0.weight,0.1,0.6392559960841899,0,0
layer3.0.downsample.0.weight,0.2,0.6313264806656878,0,0
layer3.0.downsample.0.weight,0.30000000000000004,0.6362212432697014,0,0
layer3.0.downsample.0.weight,0.4,0.638179148311307,0,0
layer3.0.downsample.0.weight,0.5,0.6470876162506118,0,0
layer3.0.downsample.0.weight,0.6000000000000001,0.6510034263338228,0,0
layer3.0.downsample.0.weight,0.7000000000000001,0.6276064610866373,0,0
layer3.0.downsample.0.weight,0.8,0.609985315712188,0,0
layer3.0.downsample.0.weight,0.9,0.6177190406265296,0,0
layer3.1.conv1.weight,0.0,0.6335780714635341,0,0
layer3.1.conv1.weight,0.1,0.5702398433675967,0,0
layer3.1.conv1.weight,0.2,0.44326970141948113,0,0
layer3.1.conv1.weight,0.30000000000000004,0.3784630445423397,0,0
layer3.1.conv1.weight,0.4,0.3768967205090553,0,0
layer3.1.conv1.weight,0.5,0.2799804209495839,0,0
layer3.1.conv1.weight,0.6000000000000001,0.2328928046989721,0,0
layer3.1.conv1.weight,0.7000000000000001,0.14909446891825748,0,0
layer3.1.conv1.weight,0.8,0.0495349975526187,0,0
layer3.1.conv1.weight,0.9,0.025159079784630445,0,0
layer3.1.conv2.weight,0.0,0.6335780714635341,0,0
layer3.1.conv2.weight,0.1,0.6502202643171806,0,0
layer3.1.conv2.weight,0.2,0.6545276554087127,0,0
layer3.1.conv2.weight,0.30000000000000004,0.6711698482623593,0,0
layer3.1.conv2.weight,0.4,0.6670582476749878,0,0
layer3.1.conv2.weight,0.5,0.648556045031816,0,0
layer3.1.conv2.weight,0.6000000000000001,0.6542339696524718,0,0
layer3.1.conv2.weight,0.7000000000000001,0.6311306901615271,0,0
layer3.1.conv2.weight,0.8,0.6441507586882036,0,0
layer3.1.conv2.weight,0.9,0.6035242290748899,0,0
layer3.2.conv1.weight,0.0,0.6335780714635341,0,0
layer3.2.conv1.weight,0.1,0.5552618697993147,0,0
layer3.2.conv1.weight,0.2,0.40401370533529124,0,0
layer3.2.conv1.weight,0.30000000000000004,0.3357807146353402,0,0
layer3.2.conv1.weight,0.4,0.2949583945178659,0,0
layer3.2.conv1.weight,0.5,0.23465491923641704,0,0
layer3.2.conv1.weight,0.6000000000000001,0.22897699461576113,0,0
layer3.2.conv1.weight,0.7000000000000001,0.09740577581987274,0,0
layer3.2.conv1.weight,0.8,0.062359275575134605,0,0
layer3.2.conv1.weight,0.9,0.017523250122369063,0,0
layer3.2.conv2.weight,0.0,0.6335780714635341,0,0
layer3.2.conv2.weight,0.1,0.616446402349486,0,0
layer3.2.conv2.weight,0.2,0.6245717082721488,0,0
layer3.2.conv2.weight,0.30000000000000004,0.6289769946157612,0,0
layer3.2.conv2.weight,0.4,0.612139011257954,0,0
layer3.2.conv2.weight,0.5,0.6191874694077337,0,0
layer3.2.conv2.weight,0.6000000000000001,0.6052863436123348,0,0
layer3.2.conv2.weight,0.7000000000000001,0.5870778267254039,0,0
layer3.2.conv2.weight,0.8,0.5726872246696035,0,0
layer3.2.conv2.weight,0.9,0.5642682329907,0,0
layer3.3.conv1.weight,0.0,0.6335780714635341,0,0
layer3.3.conv1.weight,0.1,0.5509544787077827,0,0
layer3.3.conv1.weight,0.2,0.4051884483602545,0,0
layer3.3.conv1.weight,0.30000000000000004,0.3501713166911405,0,0
layer3.3.conv1.weight,0.4,0.3172785119921684,0,0
layer3.3.conv1.weight,0.5,0.25276554087126774,0,0
layer3.3.conv1.weight,0.6000000000000001,0.2313264806656877,0,0
layer3.3.conv1.weight,0.7000000000000001,0.14155653450807637,0,0
layer3.3.conv1.weight,0.8,0.09280469897209985,0,0
layer3.3.conv1.weight,0.9,0.04747919725893294,0,0
layer3.3.conv2.weight,0.0,0.6335780714635341,0,0
layer3.3.conv2.weight,0.1,0.638179148311307,0,0
