parameter,sparsity,top1,top5,loss
conv_3.model.3.project.conv.weight,0.4,0.8117138,0,0
conv_3.model.3.project.conv.weight,0.5,0.7814465,0,0
conv_3.model.3.project.conv.weight,0.6000000000000001,0.7798742,0,0
conv_3.model.3.project.conv.weight,0.7000000000000001,0.7511792,0,0
conv_3.model.3.project.conv.weight,0.8,0.7311321,0,0
conv_3.model.3.project.conv.weight,0.9,0.6674528,0,0
conv_34.conv.conv.weight,0.0,0.8282233,0,0
conv_34.conv.conv.weight,0.1,0.8144654,0,0
conv_34.conv.conv.weight,0.2,0.7928459,0,0
conv_34.conv.conv.weight,0.30000000000000004,0.7551101,0,0
conv_34.conv.conv.weight,0.4,0.6910377,0,0
conv_34.conv.conv.weight,0.5,0.6371855,0,0
conv_34.conv.conv.weight,0.6000000000000001,0.4457547,0,0
conv_34.conv.conv.weight,0.7000000000000001,0.4033019,0,0
conv_34.conv.conv.weight,0.8,0.2087264,0,0
conv_34.conv.conv.weight,0.9,0.0436321,0,0
conv_34.conv_dw.conv.weight,0.0,0.8282233,0,0
conv_34.conv_dw.conv.weight,0.1,0.8073899,0,0
conv_34.conv_dw.conv.weight,0.2,0.7393868,0,0
conv_34.conv_dw.conv.weight,0.30000000000000004,0.6721698,0,0
conv_34.conv_dw.conv.weight,0.4,0.3926887,0,0
conv_34.conv_dw.conv.weight,0.5,0.1996855,0,0
conv_34.conv_dw.conv.weight,0.6000000000000001,0.067217,0,0
conv_34.conv_dw.conv.weight,0.7000000000000001,0.0184748,0,0
conv_34.conv_dw.conv.weight,0.8,0.0172956,0,0
conv_34.conv_dw.conv.weight,0.9,0.0078616,0,0
conv_34.project.conv.weight,0.0,0.8282233,0,0
conv_34.project.conv.weight,0.1,0.8136792,0,0
conv_34.project.conv.weight,0.2,0.8195755,0,0
conv_34.project.conv.weight,0.30000000000000004,0.8089623,0,0
conv_34.project.conv.weight,0.4,0.7775157,0,0
conv_34.project.conv.weight,0.5,0.7362421,0,0
conv_34.project.conv.weight,0.6000000000000001,0.6926101,0,0
conv_34.project.conv.weight,0.7000000000000001,0.6025943,0,0
conv_34.project.conv.weight,0.8,0.4272799,0,0
conv_34.project.conv.weight,0.9,0.1926101,0,0
conv_4.model.0.conv.conv.weight,0.0,0.8282233,0,0
conv_4.model.0.conv.conv.weight,0.1,0.8305818,0,0
conv_4.model.0.conv.conv.weight,0.2,0.8266509,0,0
conv_4.model.0.conv.conv.weight,0.30000000000000004,0.807783,0,0
conv_4.model.0.conv.conv.weight,0.4,0.8018868,0,0
conv_4.model.0.conv.conv.weight,0.5,0.7845912,0,0
conv_4.model.0.conv.conv.weight,0.6000000000000001,0.7519654,0,0
conv_4.model.0.conv.conv.weight,0.7000000000000001,0.7279874,0,0
conv_4.model.0.conv.conv.weight,0.8,0.6914308,0,0
conv_4.model.0.conv.conv.weight,0.9,0.6627358,0,0
conv_4.model.0.conv_dw.conv.weight,0.0,0.8282233,0,0
conv_4.model.0.conv_dw.conv.weight,0.1,0.8101415,0,0
conv_4.model.0.conv_dw.conv.weight,0.2,0.8081761,0,0
conv_4.model.0.conv_dw.conv.weight,0.30000000000000004,0.7075472,0,0
conv_4.model.0.conv_dw.conv.weight,0.4,0.6650943,0,0
conv_4.model.0.conv_dw.conv.weight,0.5,0.5805818,0,0
