parameter,sparsity,top1,top5,loss
conv_3.model.4.conv.conv.weight,0.9,0.6438385,0,0
conv_3.model.4.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.4.conv_dw.conv.weight,0.1,0.8113697,0,0
conv_3.model.4.conv_dw.conv.weight,0.2,0.8078649,0,0
conv_3.model.4.conv_dw.conv.weight,0.30000000000000004,0.7795458,0,0
conv_3.model.4.conv_dw.conv.weight,0.4,0.7655264,0,0
conv_3.model.4.conv_dw.conv.weight,0.5,0.7236086,0,0
conv_3.model.4.conv_dw.conv.weight,0.6000000000000001,0.7798262,0,0
conv_3.model.4.conv_dw.conv.weight,0.7000000000000001,0.7803869,0,0
conv_3.model.4.conv_dw.conv.weight,0.8,0.7480022,0,0
conv_3.model.4.conv_dw.conv.weight,0.9,0.6071078,0,0
conv_3.model.4.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.4.project.conv.weight,0.1,0.8083555,0,0
conv_3.model.4.project.conv.weight,0.2,0.8236366,0,0
conv_3.model.4.project.conv.weight,0.30000000000000004,0.8155054,0,0
conv_3.model.4.project.conv.weight,0.4,0.7863452,0,0
conv_3.model.4.project.conv.weight,0.5,0.773938,0,0
conv_3.model.4.project.conv.weight,0.6000000000000001,0.7294266,0,0
conv_3.model.4.project.conv.weight,0.7000000000000001,0.7356652,0,0
conv_3.model.4.project.conv.weight,0.8,0.7315295,0,0
conv_3.model.4.project.conv.weight,0.9,0.6966914,0,0
conv_3.model.5.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.5.conv.conv.weight,0.1,0.8117903,0,0
conv_3.model.5.conv.conv.weight,0.2,0.7859246,0,0
conv_3.model.5.conv.conv.weight,0.30000000000000004,0.7915323,0,0
conv_3.model.5.conv.conv.weight,0.4,0.7834712,0,0
conv_3.model.5.conv.conv.weight,0.5,0.7791252,0,0
conv_3.model.5.conv.conv.weight,0.6000000000000001,0.7708538,0,0
conv_3.model.5.conv.conv.weight,0.7000000000000001,0.7380485,0,0
conv_3.model.5.conv.conv.weight,0.8,0.7225571,0,0
conv_3.model.5.conv.conv.weight,0.9,0.6547035,0,0
conv_3.model.5.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.5.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_3.model.5.conv_dw.conv.weight,0.2,0.7995233,0,0
conv_3.model.5.conv_dw.conv.weight,0.30000000000000004,0.7993831,0,0
conv_3.model.5.conv_dw.conv.weight,0.4,0.7874667,0,0
conv_3.model.5.conv_dw.conv.weight,0.5,0.7836815,0,0
conv_3.model.5.conv_dw.conv.weight,0.6000000000000001,0.7687509,0,0
conv_3.model.5.conv_dw.conv.weight,0.7000000000000001,0.7764615,0,0
conv_3.model.5.conv_dw.conv.weight,0.8,0.5604234,0,0
conv_3.model.5.conv_dw.conv.weight,0.9,0.3955559,0,0
conv_3.model.5.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.5.project.conv.weight,0.1,0.7913921,0,0
conv_3.model.5.project.conv.weight,0.2,0.7802467,0,0
conv_3.model.5.project.conv.weight,0.30000000000000004,0.7729567,0,0
conv_3.model.5.project.conv.weight,0.4,0.6807094,0,0
conv_3.model.5.project.conv.weight,0.5,0.6640264,0,0
conv_3.model.5.project.conv.weight,0.6000000000000001,0.6624141,0,0
conv_3.model.5.project.conv.weight,0.7000000000000001,0.6563157,0,0
conv_3.model.5.project.conv.weight,0.8,0.6393523,0,0
conv_3.model.5.project.conv.weight,0.9,0.6252629,0,0
conv_3.model.6.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.6.conv.conv.weight,0.1,0.8117903,0,0
conv_3.model.6.conv.conv.weight,0.2,0.7678396,0,0
conv_3.model.6.conv.conv.weight,0.30000000000000004,0.7440768,0,0
conv_3.model.6.conv.conv.weight,0.4,0.7592878,0,0
conv_3.model.6.conv.conv.weight,0.5,0.7600589,0,0
conv_3.model.6.conv.conv.weight,0.6000000000000001,0.6933969,0,0
conv_3.model.6.conv.conv.weight,0.7000000000000001,0.6652881,0,0
conv_3.model.6.conv.conv.weight,0.8,0.6647273,0,0
conv_3.model.6.conv.conv.weight,0.9,0.65218,0,0
conv_3.model.6.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.6.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_3.model.6.conv_dw.conv.weight,0.2,0.8155755,0,0
conv_3.model.6.conv_dw.conv.weight,0.30000000000000004,0.7908313,0,0
conv_3.model.6.conv_dw.conv.weight,0.4,0.7742885,0,0
conv_3.model.6.conv_dw.conv.weight,0.5,0.7633534,0,0
conv_3.model.6.conv_dw.conv.weight,0.6000000000000001,0.7693117,0,0
conv_3.model.6.conv_dw.conv.weight,0.7000000000000001,0.740572,0,0
conv_3.model.6.conv_dw.conv.weight,0.8,0.6321323,0,0
conv_3.model.6.conv_dw.conv.weight,0.9,0.6312912,0,0
conv_3.model.6.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.6.project.conv.weight,0.1,0.8128417,0,0
conv_3.model.6.project.conv.weight,0.2,0.7845226,0,0
conv_3.model.6.project.conv.weight,0.30000000000000004,0.7843824,0,0
conv_3.model.6.project.conv.weight,0.4,0.7878873,0,0
conv_3.model.6.project.conv.weight,0.5,0.7549418,0,0
conv_3.model.6.project.conv.weight,0.6000000000000001,0.7518576,0,0
conv_3.model.6.project.conv.weight,0.7000000000000001,0.6700547,0,0
conv_3.model.6.project.conv.weight,0.8,0.5457732,0,0
conv_3.model.6.project.conv.weight,0.9,0.4919389,0,0
conv_3.model.7.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.7.conv.conv.weight,0.1,0.7977709,0,0
conv_3.model.7.conv.conv.weight,0.2,0.8010655,0,0
conv_3.model.7.conv.conv.weight,0.30000000000000004,0.8025375,0,0
conv_3.model.7.conv.conv.weight,0.4,0.7977709,0,0
conv_3.model.7.conv.conv.weight,0.5,0.7909715,0,0
conv_3.model.7.conv.conv.weight,0.6000000000000001,0.7563438,0,0
conv_3.model.7.conv.conv.weight,0.7000000000000001,0.7510865,0,0
conv_3.model.7.conv.conv.weight,0.8,0.6906631,0,0
